Group.1,Year,Month,Day,Hours,Precipitation,Temperature,Outflow,sin_day,Three_Day_Flow,Two_Week_Flow,Month_Flow,Season_Flow,Precip_Times_Temperature,Temperature_Times_Day,Precip_Times_Temperature_Times_Day,cos_day,Date
7/22/1993,1993,7,22,0.48,0,78.30275,2,-0.008851309,2.7E-16,4.05E-17,6.49E-17,0,0,-0.693081859,0,-0.999960826,7/22/1993
7/23/1993,1993,7,23,0.48,0,83.22725,2,-0.846220404,2.7E-16,4.05E-17,6.49E-17,0,0,-70.42859713,0,-0.53283302,7/23/1993
7/24/1993,1993,7,24,0.48,0,84.47675,2,-0.905578362,2.7E-16,4.05E-17,6.49E-17,0,0,-76.50031689,0,0.424179007,7/24/1993
7/25/1993,1993,7,25,0.48,0,81.55325,2,-0.13235175,2.7E-16,4.05E-17,6.49E-17,0,0,-10.79371536,0,0.991202812,7/25/1993
7/26/1993,1993,7,26,0.48,0,79.622,2,0.76255845,2.7E-16,4.05E-17,6.49E-17,0,0,60.71642894,0,0.646919322,7/26/1993
7/27/1993,1993,7,27,0.48,0,79.68575,2,0.956375928,2.7E-16,4.05E-17,6.49E-17,0,0,76.20953314,0,-0.292138809,7/27/1993
7/28/1993,1993,7,28,0.48,0,78.49025,2,0.270905788,2.7E-16,4.05E-17,6.49E-17,0,0,21.26346305,0,-0.962605866,7/28/1993
7/29/1993,1993,7,29,0.48,0,76.253,2,-0.663633884,2.7E-16,4.05E-17,6.49E-17,0,0,-50.60407457,0,-0.74805753,7/29/1993
7/30/1993,1993,7,30,0.48,0,77.43725,2,-0.988031624,2.7E-16,4.05E-17,6.49E-17,0,0,-76.51045188,0,0.15425145,7/30/1993
7/31/1993,1993,7,31,0.48,0,86.54225,2,-0.404037645,2.7E-16,4.05E-17,6.49E-17,0,0,-34.96632691,0,0.914742358,7/31/1993
8/1/1993,1993,8,1,0.48,0,92.111,2,0.841470985,2.7E-16,4.05E-17,6.49E-17,0,0,77.50873388,0,0.540302306,8/1/1993
8/2/1993,1993,8,2,0.48,0,95.7275,2,0.909297427,2.7E-16,4.05E-17,6.49E-17,0,0,87.04476942,0,-0.416146837,8/2/1993
8/3/1993,1993,8,3,0.48,0,89.49425,2,0.141120008,2.7E-16,4.05E-17,6.49E-17,0,0,12.62942928,0,-0.989992497,8/3/1993
8/4/1993,1993,8,4,0.48,0,87.323,2,-0.756802495,2.7E-16,4.05E-17,6.49E-17,0,0,-66.0862643,0,-0.653643621,8/4/1993
8/5/1993,1993,8,5,0.48,0,84.14825,2,-0.958924275,2.7E-16,4.05E-17,6.49E-17,0,0,-80.6917996,0,0.283662185,8/5/1993
8/6/1993,1993,8,6,0.48,0,81.905,2,-0.279415498,2.7E-16,4.05E-17,6.49E-17,0,0,-22.88552638,0,0.960170287,8/6/1993
8/7/1993,1993,8,7,0.48,0,77.282,2,0.656986599,2.7E-16,4.05E-17,6.49E-17,0,0,50.77323832,0,0.753902254,8/7/1993
8/8/1993,1993,8,8,0.48,0,76.81925,2,0.989358247,2.7E-16,4.05E-17,6.49E-17,0,0,76.00175849,0,-0.145500034,8/8/1993
8/9/1993,1993,8,9,0.48,0,78.64625,2,0.412118485,2.7E-16,4.05E-17,6.49E-17,0,0,32.41157342,0,-0.911130262,8/9/1993
8/10/1993,1993,8,10,0.48,0,78.8975,2,-0.544021111,2.7E-16,4.05E-17,6.49E-17,0,0,-42.9219056,0,-0.839071529,8/10/1993
8/11/1993,1993,8,11,0.48,0,72.49025,2,-0.999990207,2.7E-16,4.05E-17,6.49E-17,0,0,-72.48954007,0,0.004425698,8/11/1993
8/12/1993,1993,8,12,0.48,0,73.57175,2,-0.536572918,2.7E-16,4.05E-17,6.49E-17,0,0,-39.47660858,0,0.843853959,8/12/1993
8/13/1993,1993,8,13,0.48,0,75.10625,2,0.420167037,2.7E-16,4.05E-17,6.49E-17,0,0,31.55717051,0,0.907446781,8/13/1993
8/14/1993,1993,8,14,0.48,0,74.0195,2,0.990607356,2.7E-16,4.05E-17,6.49E-17,0,0,73.32426116,0,0.136737218,8/14/1993
8/15/1993,1993,8,15,0.48,0,72.0575,2,0.65028784,2.7E-16,4.05E-17,6.49E-17,0,0,46.85811604,0,-0.759687913,8/15/1993
8/16/1993,1993,8,16,0.48,0,71.3045,2,-0.287903317,2.7E-16,4.05E-17,6.49E-17,0,0,-20.52880204,0,-0.95765948,8/16/1993
8/17/1993,1993,8,17,0.48,0,78.41525,2,-0.961397492,2.7E-16,4.05E-17,6.49E-17,0,0,-75.38822468,0,-0.275163338,8/17/1993
8/18/1993,1993,8,18,0.48,0,80.045,2,-0.750987247,2.7E-16,4.05E-17,6.49E-17,0,0,-60.11277417,0,0.660316708,8/18/1993
8/19/1993,1993,8,19,0.48,0,75.434,2,0.14987721,2.7E-16,4.05E-17,6.49E-17,0,0,11.30583743,0,0.988704618,8/19/1993
8/20/1993,1993,8,20,0.48,0,72.5525,2,0.912945251,2.7E-16,4.05E-17,6.49E-17,0,0,66.2364603,0,0.408082062,8/20/1993
8/21/1993,1993,8,21,0.48,0,75.91775,2,0.836655639,2.7E-16,4.05E-17,6.49E-17,0,0,63.5170136,0,-0.54772926,8/21/1993
8/22/1993,1993,8,22,0.48,0,82.76825,2,-0.008851309,2.7E-16,4.05E-17,6.49E-17,0,0,-0.73260738,0,-0.999960826,8/22/1993
8/23/1993,1993,8,23,0.48,0,83.621,2,-0.846220404,2.7E-16,4.05E-17,6.49E-17,0,0,-70.76179642,0,-0.53283302,8/23/1993
8/24/1993,1993,8,24,0.48,0,80.31575,2,-0.905578362,2.7E-16,4.05E-17,6.49E-17,0,0,-72.73220533,0,0.424179007,8/24/1993
8/25/1993,1993,8,25,0.48,0,82.64,2,-0.13235175,2.7E-16,4.05E-17,6.49E-17,0,0,-10.93754863,0,0.991202812,8/25/1993
8/26/1993,1993,8,26,0.48,0,82.3685,2,0.76255845,2.7E-16,4.05E-17,6.49E-17,0,0,62.81079573,0,0.646919322,8/26/1993
8/27/1993,1993,8,27,0.48,0,84.78425,2,0.956375928,2.7E-16,4.05E-17,6.49E-17,0,0,81.08561581,0,-0.292138809,8/27/1993
8/28/1993,1993,8,28,0.48,0,86.435,2,0.270905788,2.7E-16,4.05E-17,6.49E-17,0,0,23.41574181,0,-0.962605866,8/28/1993
8/29/1993,1993,8,29,0.48,0,82.69025,1.583333333,-0.663633884,2.7E-16,4.05E-17,6.49E-17,0,0,-54.87605179,0,-0.74805753,8/29/1993
8/30/1993,1993,8,30,0.48,0,77.52725,1,-0.988031624,2.7E-16,4.05E-17,6.49E-17,0,0,-76.59937473,0,0.15425145,8/30/1993
8/31/1993,1993,8,31,0.48,0,77.8925,1,-0.404037645,2.7E-16,4.05E-17,6.49E-17,0,0,-31.47150229,0,0.914742358,8/31/1993
9/1/1993,1993,9,1,0.48,0,80.7635,1,0.841470985,2.7E-16,4.05E-17,6.49E-17,0,0,67.96014188,0,0.540302306,9/1/1993
9/2/1993,1993,9,2,0.48,0,86.02175,1,0.909297427,2.7E-16,4.05E-17,6.49E-17,0,0,78.21935593,0,-0.416146837,9/2/1993
9/3/1993,1993,9,3,0.48,0,86.633,1,0.141120008,2.7E-16,4.05E-17,6.49E-17,0,0,12.22564966,0,-0.989992497,9/3/1993
9/4/1993,1993,9,4,0.48,0,82.751,1,-0.756802495,2.7E-16,4.05E-17,6.49E-17,0,0,-62.62616329,0,-0.653643621,9/4/1993
9/5/1993,1993,9,5,0.48,0,76.472,1,-0.958924275,2.7E-16,4.05E-17,6.49E-17,0,0,-73.33085713,0,0.283662185,9/5/1993
9/6/1993,1993,9,6,0.48,0,72.81725,1,-0.279415498,2.7E-16,4.05E-17,6.49E-17,0,0,-20.34626819,0,0.960170287,9/6/1993
9/7/1993,1993,9,7,0.48,0,75.98975,1,0.656986599,2.7E-16,4.05E-17,6.49E-17,0,0,49.92424739,0,0.753902254,9/7/1993
9/8/1993,1993,9,8,0.48,0,82.4945,1,0.989358247,2.7E-16,4.05E-17,6.49E-17,0,0,81.61661388,0,-0.145500034,9/8/1993
9/9/1993,1993,9,9,0.48,0,83.678,1,0.412118485,2.7E-16,4.05E-17,6.49E-17,0,0,34.48525061,0,-0.911130262,9/9/1993
9/10/1993,1993,9,10,0.48,0,82.42025,1,-0.544021111,2.7E-16,4.05E-17,6.49E-17,0,0,-44.83835596,0,-0.839071529,9/10/1993
9/11/1993,1993,9,11,0.48,0,79.4,1,-0.999990207,2.7E-16,4.05E-17,6.49E-17,0,0,-79.3992224,0,0.004425698,9/11/1993
9/12/1993,1993,9,12,0.48,0,72.36725,1,-0.536572918,2.7E-16,4.05E-17,6.49E-17,0,0,-38.8303065,0,0.843853959,9/12/1993
9/13/1993,1993,9,13,0.48,0,75.761,1,0.420167037,2.7E-16,4.05E-17,6.49E-17,0,0,31.83227488,0,0.907446781,9/13/1993
9/14/1993,1993,9,14,0.48,0,73.988,1,0.990607356,2.7E-16,4.05E-17,6.49E-17,0,0,73.29305703,0,0.136737218,9/14/1993
9/15/1993,1993,9,15,0.48,0,70.301,1,0.65028784,2.7E-16,4.05E-17,6.49E-17,0,0,45.71588545,0,-0.759687913,9/15/1993
9/16/1993,1993,9,16,0.48,0,68.88575,1,-0.287903317,2.7E-16,4.05E-17,6.49E-17,0,0,-19.8324359,0,-0.95765948,9/16/1993
9/17/1993,1993,9,17,0.48,0,64.58525,1,-0.961397492,2.7E-16,4.05E-17,6.49E-17,0,0,-62.09209736,0,-0.275163338,9/17/1993
9/18/1993,1993,9,18,0.48,0,67.154,1,-0.750987247,2.7E-16,4.05E-17,6.49E-17,0,0,-50.43179757,0,0.660316708,9/18/1993
9/19/1993,1993,9,19,0.48,0,69.30425,1,0.14987721,2.7E-16,4.05E-17,6.49E-17,0,0,10.38712761,0,0.988704618,9/19/1993
9/20/1993,1993,9,20,0.48,0,74.58275,1,0.912945251,2.7E-16,4.05E-17,6.49E-17,0,0,68.0899674,0,0.408082062,9/20/1993
9/21/1993,1993,9,21,0.48,0,71.585,1,0.836655639,2.7E-16,4.05E-17,6.49E-17,0,0,59.89199388,0,-0.54772926,9/21/1993
9/22/1993,1993,9,22,0.48,0,68.98475,1,-0.008851309,2.7E-16,4.05E-17,6.49E-17,0,0,-0.610605359,0,-0.999960826,9/22/1993
9/23/1993,1993,9,23,0.48,0,69.3545,1,-0.846220404,2.7E-16,4.05E-17,6.49E-17,0,0,-58.68919302,0,-0.53283302,9/23/1993
9/24/1993,1993,9,24,0.48,0,73.4675,1,-0.905578362,2.7E-16,4.05E-17,6.49E-17,0,0,-66.53057831,0,0.424179007,9/24/1993
9/25/1993,1993,9,25,0.48,0,77.96375,1,-0.13235175,2.7E-16,4.05E-17,6.49E-17,0,0,-10.31863876,0,0.991202812,9/25/1993
9/26/1993,1993,9,26,0.48,0,79.40075,1,0.76255845,2.7E-16,4.05E-17,6.49E-17,0,0,60.54771289,0,0.646919322,9/26/1993
9/27/1993,1993,9,27,0.48,0,81.992,1,0.956375928,2.7E-16,4.05E-17,6.49E-17,0,0,78.41517512,0,-0.292138809,9/27/1993
9/28/1993,1993,9,28,0.48,0,83.9075,1,0.270905788,2.7E-16,4.05E-17,6.49E-17,0,0,22.73102743,0,-0.962605866,9/28/1993
9/29/1993,1993,9,29,0.48,0,82.40075,1,-0.663633884,2.7E-16,4.05E-17,6.49E-17,0,0,-54.68392978,0,-0.74805753,9/29/1993
9/30/1993,1993,9,30,0.48,0,80.87375,1,-0.988031624,2.7E-16,4.05E-17,6.49E-17,0,0,-79.90582256,0,0.15425145,9/30/1993
10/1/1993,1993,10,1,0.48,0,80.192,1,0.841470985,2.7E-16,4.05E-17,6.49E-17,0,0,67.47924121,0,0.540302306,10/1/1993
10/2/1993,1993,10,2,0.48,0,78.149,1,0.909297427,2.7E-16,4.05E-17,6.49E-17,0,0,71.06068461,0,-0.416146837,10/2/1993
10/3/1993,1993,10,3,0.48,0,74.4785,1,0.141120008,2.7E-16,4.05E-17,6.49E-17,0,0,10.51040652,0,-0.989992497,10/3/1993
10/4/1993,1993,10,4,0.48,0,71.86175,1,-0.756802495,2.7E-16,4.05E-17,6.49E-17,0,0,-54.38515172,0,-0.653643621,10/4/1993
10/5/1993,1993,10,5,0.48,0.000168963,64.45625,1,-0.958924275,0.001639937,0.001639937,0.001639937,0,0.010033949,-61.80866278,-0.009621798,0.283662185,10/5/1993
10/6/1993,1993,10,6,0.48,0,64.88975,1,-0.279415498,0.004055117,0.004055117,0.004055117,0,0,-18.13120182,0,0.960170287,10/6/1993
10/7/1993,1993,10,7,0.48,0,69.15575,1,0.656986599,0.004055117,0.004055117,0.004055117,0,0,45.43440097,0,0.753902254,10/7/1993
10/8/1993,1993,10,8,0.48,0,71.59025,1,0.989358247,0.00241518,0.004055117,0.004055117,0,0,70.82840421,0,-0.145500034,10/8/1993
10/9/1993,1993,10,9,0.48,0,76.35575,1,0.412118485,2.7E-16,0.004055117,0.004055117,0,0,31.46761603,0,-0.911130262,10/9/1993
10/10/1993,1993,10,10,0.48,0,74.102,1,-0.544021111,2.7E-16,0.004055117,0.004055117,0,0,-40.31305236,0,-0.839071529,10/10/1993
10/11/1993,1993,10,11,0.48,0.002522966,69.0245,1,-0.999990207,0.035278759,0.039333876,0.039333876,0,0.162517481,-69.02382401,-0.162515889,0.004425698,10/11/1993
10/12/1993,1993,10,12,0.48,0,69.257,1,-0.536572918,0.060551178,0.062966358,0.064606295,0,0,-37.16143058,0,0.843853959,10/12/1993
10/13/1993,1993,10,13,0.48,0,70.90175,1,0.420167037,0.060551178,0.060551178,0.064606295,0,0,29.7905782,0,0.907446781,10/13/1993
10/14/1993,1993,10,14,0.48,0.000119751,65.507,1,0.990607356,0.026014874,0.061293633,0.06534875,0,0.007597059,64.89171605,0.007525703,0.136737218,10/14/1993
10/15/1993,1993,10,15,0.48,0.000889108,65.021,6.208333333,0.65028784,0.010700965,0.071252143,0.07530726,0,0.057571172,42.28236565,0.037437833,-0.759687913,10/15/1993
10/16/1993,1993,10,16,0.48,0.006607612,64.28225,12.5,-0.287903317,0.136919576,0.197470754,0.201525871,0,0.44635437,-18.50707298,-0.128506903,-0.95765948,10/16/1993
10/17/1993,1993,10,17,0.48,0,63.7055,3.291666667,-0.961397492,0.182052828,0.243346461,0.247401578,0,0,-61.24630792,0,-0.275163338,10/17/1993
10/18/1993,1993,10,18,0.48,0,61.87625,1.083333333,-0.750987247,0.172094318,0.208067702,0.247401578,0,0,-46.46827463,0,0.660316708,10/18/1993
10/19/1993,1993,10,19,0.48,0,64.1585,1,0.14987721,0.045875707,0.182795283,0.247401578,0,0,9.615896956,0,0.988704618,10/19/1993
10/20/1993,1993,10,20,0.48,0,70.06925,1,0.912945251,2.7E-16,0.182795283,0.247401578,0,0,63.96938901,0,0.408082062,10/20/1993
10/21/1993,1993,10,21,0.48,0,71.813,1,0.836655639,2.7E-16,0.182052828,0.247401578,0,0,60.08275137,0,-0.54772926,10/21/1993
10/22/1993,1993,10,22,0.48,0,71.30375,1,-0.008851309,2.7E-16,0.172094318,0.247401578,0,0,-0.631131545,0,-0.999960826,10/22/1993
10/23/1993,1993,10,23,0.48,0,72.68075,1,-0.846220404,2.7E-16,0.045875707,0.247401578,0,0,-61.50393364,0,-0.53283302,10/23/1993
10/24/1993,1993,10,24,0.48,0,72.23525,1,-0.905578362,2.7E-16,4.05E-17,0.247401578,0,0,-65.41467937,0,0.424179007,10/24/1993
10/25/1993,1993,10,25,0.48,0,71.40425,1,-0.13235175,2.7E-16,4.05E-17,0.247401578,0,0,-9.450477452,0,0.991202812,10/25/1993
10/26/1993,1993,10,26,0.48,0,72.1235,1,0.76255845,2.7E-16,4.05E-17,0.247401578,0,0,54.9983844,0,0.646919322,10/26/1993
10/27/1993,1993,10,27,0.48,0,71.99075,1,0.956375928,2.7E-16,4.05E-17,0.247401578,0,0,68.85022037,0,-0.292138809,10/27/1993
10/28/1993,1993,10,28,0.48,0,72.0965,1,0.270905788,2.7E-16,4.05E-17,0.247401578,0,0,19.53135917,0,-0.962605866,10/28/1993
10/29/1993,1993,10,29,0.48,0,69.36275,1,-0.663633884,2.7E-16,4.05E-17,0.247401578,0,0,-46.0314712,0,-0.74805753,10/29/1993
10/30/1993,1993,10,30,0.48,0,73.90475,1,-0.988031624,2.7E-16,4.05E-17,0.247401578,0,0,-73.02023017,0,0.15425145,10/30/1993
10/31/1993,1993,10,31,0.48,0,68.55275,1,-0.404037645,2.7E-16,4.05E-17,0.247401578,0,0,-27.69789169,0,0.914742358,10/31/1993
11/1/1993,1993,11,1,0.48,0,64.83875,1,0.841470985,2.7E-16,4.05E-17,0.247401578,0,0,54.55992682,0,0.540302306,11/1/1993
11/2/1993,1993,11,2,0.48,0,64.27025,1,0.909297427,2.7E-16,4.05E-17,0.247401578,0,0,58.44077295,0,-0.416146837,11/2/1993
11/3/1993,1993,11,3,0.48,0,68.1065,1,0.141120008,2.7E-16,4.05E-17,0.247401578,0,0,9.611189829,0,-0.989992497,11/3/1993
11/4/1993,1993,11,4,0.48,0,66.9335,1,-0.756802495,2.7E-16,4.05E-17,0.245761641,0,0,-50.65543982,0,-0.653643621,11/4/1993
11/5/1993,1993,11,5,0.48,0,64.52,1,-0.958924275,2.7E-16,4.05E-17,0.243346461,0,0,-61.8697942,0,0.283662185,11/5/1993
11/6/1993,1993,11,6,0.48,0,66.452,1,-0.279415498,2.7E-16,4.05E-17,0.243346461,0,0,-18.56771869,0,0.960170287,11/6/1993
11/7/1993,1993,11,7,0.48,0,64.67,1,0.656986599,2.7E-16,4.05E-17,0.243346461,0,0,42.48732334,0,0.753902254,11/7/1993
11/8/1993,1993,11,8,0.48,0,64.5455,1,0.989358247,2.7E-16,4.05E-17,0.243346461,0,0,63.85862271,0,-0.145500034,11/8/1993
11/9/1993,1993,11,9,0.48,0,63.56525,11.29166667,0.412118485,2.7E-16,4.05E-17,0.243346461,0,0,26.19641454,0,-0.911130262,11/9/1993
11/10/1993,1993,11,10,0.48,0.024688318,60.467,89.79166667,-0.544021111,0.296801209,0.296801209,0.504868912,0,1.469743608,-32.89532451,-0.79957155,-0.839071529,11/10/1993
11/11/1993,1993,11,11,0.48,0.000657808,54.81425,21.95833333,-0.999990207,0.604072375,0.604072375,0.786867658,0,0.034831206,-54.81371318,-0.034830865,0.004425698,11/11/1993
11/12/1993,1993,11,12,0.48,0.000446194,54.76775,3.666666667,-0.536572918,0.615276135,0.615276135,0.798071418,0,0.023056446,-29.38689143,-0.012371465,0.843853959,11/12/1993
11/13/1993,1993,11,13,0.48,0,53.09975,1,0.420167037,0.322214458,0.619015667,0.801068495,0,0,22.31076461,0,0.907446781,11/13/1993
11/14/1993,1993,11,14,0.48,0,51.85625,1,0.990607356,0.014943292,0.619015667,0.791109985,0,0,51.36918269,0,0.136737218,11/14/1993
11/15/1993,1993,11,15,0.48,0,48.56225,1,0.65028784,0.003739532,0.619015667,0.664891374,0,0,31.57944067,0,-0.759687913,11/15/1993
11/16/1993,1993,11,16,0.48,0,52.166,1,-0.287903317,2.7E-16,0.619015667,0.619015667,0,0,-15.01876442,0,-0.95765948,11/16/1993
11/17/1993,1993,11,17,0.48,0,55.6325,1,-0.961397492,2.7E-16,0.322214458,0.619015667,0,0,-53.48494597,0,-0.275163338,11/17/1993
11/18/1993,1993,11,18,0.48,0,56.78825,1,-0.750987247,2.7E-16,0.014943292,0.619015667,0,0,-42.64725152,0,0.660316708,11/18/1993
11/19/1993,1993,11,19,0.48,0,53.186,1,0.14987721,2.7E-16,0.003739532,0.619015667,0,0,7.971369273,0,0.988704618,11/19/1993
11/20/1993,1993,11,20,0.48,0,53.93975,1,0.912945251,2.7E-16,4.05E-17,0.619015667,0,0,49.24403859,0,0.408082062,11/20/1993
11/21/1993,1993,11,21,0.48,0,55.42775,1,0.836655639,2.7E-16,4.05E-17,0.619015667,0,0,46.37393957,0,-0.54772926,11/21/1993
11/22/1993,1993,11,22,0.48,0.001102362,57.66575,1,-0.008851309,0.017789848,0.017789848,0.636805515,0,0.062215584,-0.510417389,-0.000550689,-0.999960826,11/22/1993
11/23/1993,1993,11,23,0.48,0,52.7705,1,-0.846220404,0.026456697,0.026456697,0.645472364,0,0,-44.65547384,0,-0.53283302,11/23/1993
11/24/1993,1993,11,24,0.48,0,44.78,1,-0.905578362,0.026456697,0.026456697,0.645472364,0,0,-40.55179905,0,0.424179007,11/24/1993
11/25/1993,1993,11,25,0.48,0,45.91625,1,-0.13235175,0.008666849,0.026456697,0.645472364,0,0,-6.077096045,0,0.991202812,11/25/1993
11/26/1993,1993,11,26,0.48,0,48.9245,1,0.76255845,2.7E-16,0.026456697,0.645472364,0,0,37.30779091,0,0.646919322,11/26/1993
11/27/1993,1993,11,27,0.48,0,52.091,1,0.956375928,2.7E-16,0.026456697,0.645472364,0,0,49.81857849,0,-0.292138809,11/27/1993
11/28/1993,1993,11,28,0.48,0.003028215,57.0755,6.208333333,0.270905788,0.023146096,0.049602793,0.66861846,0,0.170264319,15.46208332,0.04612559,-0.962605866,11/28/1993
11/29/1993,1993,11,29,0.48,0.00652395,52.6175,23.5,-0.663633884,0.15155138,0.160218229,0.797023744,0,0.346142785,-34.9187559,-0.229712081,-0.74805753,11/29/1993
11/30/1993,1993,11,30,0.48,4.75675E-05,54.99875,6.208333333,-0.988031624,0.230162265,0.230162265,0.875634629,0,0.002599843,-54.34050429,-0.002568727,0.15425145,11/30/1993
12/1/1993,1993,12,1,0.48,0,50.7935,1.291666667,0.841470985,0.207247494,0.23039359,0.875865954,0,0,42.74125647,0,0.540302306,12/1/1993
12/2/1993,1993,12,2,0.48,0,52.6895,0.166666667,0.909297427,0.07884221,0.23039359,0.875865954,0,0,47.91042677,0,-0.416146837,12/2/1993
12/3/1993,1993,12,3,0.48,0,52.1795,0,0.141120008,0.000231326,0.23039359,0.875865954,0,0,7.363571461,0,-0.989992497,12/3/1993
12/4/1993,1993,12,4,0.48,0,55.1045,0,-0.756802495,2.7E-16,0.23039359,0.875865954,0,0,-41.7032231,0,-0.653643621,12/4/1993
12/5/1993,1993,12,5,0.48,0,51.33425,0,-0.958924275,2.7E-16,0.207247494,0.875865954,0,0,-49.22565845,0,0.283662185,12/5/1993
12/6/1993,1993,12,6,0.48,0,51.218,0,-0.279415498,2.7E-16,0.07884221,0.875865954,0,0,-14.31110299,0,0.960170287,12/6/1993
12/7/1993,1993,12,7,0.48,0.0000394,52.09325,0,0.656986599,0.0004925,0.000723825,0.876358454,0,0.002052474,34.22456713,0.001348448,0.753902254,12/7/1993
12/8/1993,1993,12,8,0.48,0.000136159,54.44975,10.5,0.989358247,0.001949029,0.001949029,0.877814983,0,0.007382076,53.87030919,0.007303518,-0.145500034,12/8/1993
12/9/1993,1993,12,9,0.48,0.005826772,55.81625,14.83333333,0.412118485,0.116910047,0.116910047,0.992776001,0,0.32188513,23.0029084,0.132654812,-0.911130262,12/9/1993
12/10/1993,1993,12,10,0.48,0.000136155,56.76575,3.416666667,-0.544021111,0.144537451,0.145029951,0.724094696,0,0.007624039,-30.88176637,-0.004147638,-0.839071529,12/10/1993
12/11/1993,1993,12,11,0.48,0.021402557,54.71,91.66666667,-0.999990207,0.304292828,0.306241857,0.578035437,0,1.143385294,-54.7094642,-1.143374096,0.004425698,12/11/1993
12/12/1993,1993,12,12,0.48,3.93721E-05,49.688,24.45833333,-0.536572918,0.544885413,0.66179546,0.922385279,0,0.002048693,-26.66123515,-0.001099273,0.843853959,12/12/1993
12/13/1993,1993,12,13,0.48,9.67848E-05,49.5635,24.125,0.420167037,0.51744088,0.662470831,0.919321118,0,0.004882893,20.82494893,0.002051631,0.907446781,12/13/1993
12/14/1993,1993,12,14,0.48,0.018955052,48.91475,72.54166667,0.990607356,0.632882493,0.93863185,1.195974637,0,0.879430585,48.45531115,0.871170407,0.136737218,12/14/1993
12/15/1993,1993,12,15,0.48,0.00019357,47.9885,13,0.65028784,0.461379035,1.121225466,1.380024782,0,0.009668022,31.20633802,0.006286997,-0.759687913,12/15/1993
12/16/1993,1993,12,16,0.48,0,46.016,1.916666667,-0.287903317,0.461348896,1.00690968,1.380670014,0,0,-13.24815902,0,-0.95765948,12/16/1993
12/17/1993,1993,12,17,0.48,0,46.86275,0.041666667,-0.961397492,0.184695377,0.978789776,1.380670014,0,0,-45.05373031,0,-0.275163338,12/17/1993
12/18/1993,1993,12,18,0.48,0,45.24125,0,-0.750987247,0.000645232,0.81757787,1.380670014,0,0,-33.97560178,0,0.660316708,12/18/1993
12/19/1993,1993,12,19,0.48,0,44.30075,0,0.14987721,2.63E-16,0.462024267,1.380670014,0,0,6.639672796,0,0.988704618,12/19/1993
12/20/1993,1993,12,20,0.48,0,43.8395,0,0.912945251,2.63E-16,0.461348896,1.380670014,0,0,40.02306332,0,0.408082062,12/20/1993
12/21/1993,1993,12,21,0.48,0,43.58825,0,0.836655639,2.63E-16,0.184695377,1.380670014,0,0,36.46835514,0,-0.54772926,12/21/1993
12/22/1993,1993,12,22,0.48,0,43.19075,0,-0.008851309,2.63E-16,0.000645232,1.362880166,0,0,-0.382294687,0,-0.999960826,12/22/1993
12/23/1993,1993,12,23,0.48,0,41.4485,0,-0.846220404,2.63E-16,5.2E-17,1.354213317,0,0,-35.07456642,0,-0.53283302,12/23/1993
12/24/1993,1993,12,24,0.48,0,42.6635,0,-0.905578362,2.63E-16,5.2E-17,1.354213317,0,0,-38.63514245,0,0.424179007,12/24/1993
12/25/1993,1993,12,25,0.48,0,45.494,0,-0.13235175,2.63E-16,5.2E-17,1.354213317,0,0,-6.021210519,0,0.991202812,12/25/1993
12/26/1993,1993,12,26,0.48,0.000562664,46.85375,0.041666667,0.76255845,0.007314632,0.007314632,1.361527949,0,0.022846409,35.728723,0.017421722,0.646919322,12/26/1993
12/27/1993,1993,12,27,0.48,0.000738189,50.966,0.916666667,0.956375928,0.025040286,0.025040286,1.379253603,0,0.035936691,48.74265557,0.034368986,-0.292138809,12/27/1993
12/28/1993,1993,12,28,0.48,0,52.61675,0,0.270905788,0.031220473,0.031220473,1.362287694,0,0,14.25418214,0,-0.962605866,12/28/1993
12/29/1993,1993,12,29,0.48,0,51.73325,0,-0.663633884,0.023905841,0.031220473,1.23388241,0,0,-34.33193764,0,-0.74805753,12/29/1993
12/30/1993,1993,12,30,0.48,0,52.0925,0,-0.988031624,0.006180187,0.031220473,1.155271525,0,0,-51.46903738,0,0.15425145,12/30/1993
12/31/1993,1993,12,31,0.48,0,51.19625,0,-0.404037645,2.63E-16,0.031220473,1.1550402,0,0,-20.6852123,0,0.914742358,12/31/1993
1/1/1994,1994,1,1,0.48,0,53.6105,0,0.841470985,2.63E-16,0.031220473,1.1550402,0,0,45.11168023,0,0.540302306,1/1/1994
1/2/1994,1994,1,2,0.48,0.000357612,53.9615,0,0.909297427,0.007867454,0.031773295,1.162907654,0,0.019959731,49.0670531,0.018149332,-0.416146837,1/2/1994
1/3/1994,1994,1,3,0.48,0,52.20575,0.208333333,0.141120008,0.008582677,0.014762864,1.163622877,0,0,7.367275861,0,-0.989992497,1/3/1994
1/4/1994,1994,1,4,0.48,0.003925525,52.7225,13.66666667,-0.756802495,0.05029138,0.05029138,1.20533158,0,0.194686412,-39.90051956,-0.147339163,-0.653643621,1/4/1994
1/5/1994,1994,1,5,0.48,0.000518373,50.9585,4.083333333,-0.958924275,0.105341015,0.113208469,1.268248669,0,0.02679325,-48.86534265,-0.025692698,0.283662185,1/5/1994
1/6/1994,1994,1,6,0.48,0,46.424,0.708333333,-0.279415498,0.106653544,0.115236221,1.269783921,0,0,-12.97158509,0,0.960170287,1/6/1994
1/7/1994,1994,1,7,0.48,0,45.61025,0.166666667,0.656986599,0.064944841,0.115236221,1.268327392,0,0,29.96532301,0,0.753902254,1/7/1994
